 -0.2033629E-04 -0.7738917E-05
 -0.7970673E-05 -0.3032101E-05
 -0.3771664E-05 -0.1433713E-05
 -0.1774327E-05 -0.6733567E-06
 -0.7188304E-06 -0.2715047E-06
 -0.1343288E-06 -0.4893820E-07
  0.2048942E-06  0.8025950E-07
  0.4099773E-06  0.1583939E-06
  0.5380307E-06  0.2072057E-06
  0.6225999E-06  0.2394630E-06
  0.6824766E-06  0.2623207E-06
  0.7289776E-06  0.2800874E-06
  0.7674439E-06  0.2947950E-06
  0.8015325E-06  0.3078370E-06
  0.8335427E-06  0.3200891E-06
  0.8644456E-06  0.3319192E-06
  0.8947051E-06  0.3435063E-06
  0.9248757E-06  0.3550604E-06
  0.9555508E-06  0.3668074E-06
  0.9867591E-06  0.3787595E-06
  0.1018625E-05  0.3909608E-06
  0.1051300E-05  0.4034737E-06
  0.1084949E-05  0.4163578E-06
  0.1119651E-05  0.4296445E-06
  0.1155471E-05  0.4433572E-06
  0.1192560E-05  0.4575559E-06
  0.1230942E-05  0.4722476E-06
  0.1270762E-05  0.4874868E-06
  0.1312051E-05  0.5032889E-06
  0.1354924E-05  0.5196927E-06
  0.1399463E-05  0.5367326E-06
  0.1445759E-05  0.5544438E-06
  0.1493917E-05  0.5728636E-06
  0.1544025E-05  0.5920279E-06
  0.1596196E-05  0.6119776E-06
  0.1650540E-05  0.6327546E-06
  0.1707167E-05  0.6544041E-06
  0.1766200E-05  0.6769677E-06
  0.1827772E-05  0.7005000E-06
  0.1892021E-05  0.7250509E-06
  0.1959082E-05  0.7506721E-06
  0.2029121E-05  0.7774263E-06
  0.2102292E-05  0.8053725E-06
  0.2178771E-05  0.8345760E-06
  0.2258740E-05  0.8651081E-06
  0.2342396E-05  0.8970396E-06
  0.2429942E-05  0.9304541E-06
  0.2521608E-05  0.9654299E-06
  0.2617622E-05  0.1002060E-05
  0.2718245E-05  0.1040439E-05
  0.2823739E-05  0.1080667E-05
  0.2934392E-05  0.1122854E-05
  0.3050518E-05  0.1167116E-05
  0.3172439E-05  0.1213577E-05
  0.3300507E-05  0.1262368E-05
  0.3435109E-05  0.1313635E-05
  0.3576635E-05  0.1367526E-05
  0.3725538E-05  0.1424210E-05
  0.3882271E-05  0.1483857E-05
  0.4047342E-05  0.1546661E-05
  0.4221286E-05  0.1612817E-05
  0.4404695E-05  0.1682551E-05
  0.4598172E-05  0.1756095E-05
  0.4802418E-05  0.1833700E-05
  0.5018139E-05  0.1915641E-05
  0.5246138E-05  0.2002215E-05
  0.5487260E-05  0.2093736E-05
  0.5742428E-05  0.2190553E-05
  0.6012632E-05  0.2293031E-05
  0.6298961E-05  0.2401580E-05
  0.6602579E-05  0.2516631E-05
  0.6924767E-05  0.2638669E-05
  0.7266919E-05  0.2768202E-05
  0.7630523E-05  0.2905789E-05
  0.8017236E-05  0.3052055E-05
  0.8428858E-05  0.3207648E-05
  0.8867331E-05  0.3373305E-05
  0.9334827E-05  0.3549828E-05
  0.9833661E-05  0.3738063E-05
  0.1036643E-04  0.3938983E-05
  0.1093594E-04  0.4153625E-05
  0.1154534E-04  0.4383127E-05
  0.1219799E-04  0.4628754E-05
  0.1289772E-04  0.4891901E-05
  0.1364866E-04  0.5174089E-05
  0.1445542E-04  0.5477005E-05
  0.1532313E-04  0.5802513E-05
  0.1625740E-04  0.6152701E-05
  0.1726460E-04  0.6529846E-05
  0.1835170E-04  0.6936526E-05
  0.1952651E-04  0.7375571E-05
  0.2079784E-04  0.7850144E-05
  0.2217546E-04  0.8363833E-05
  0.2367040E-04  0.8920591E-05
  0.2529508E-04  0.9524912E-05
  0.2706349E-04  0.1018181E-04
  0.2899147E-04  0.1089701E-04
  0.3109704E-04  0.1167697E-04
  0.3340074E-04  0.1252900E-04
  0.3592597E-04  0.1346142E-04
  0.3869956E-04  0.1448387E-04
  0.4175248E-04  0.1560731E-04
  0.4512065E-04  0.1684442E-04
  0.4884568E-04  0.1820998E-04
  0.5297665E-04  0.1972121E-04
  0.5757094E-04  0.2139845E-04
  0.6269722E-04  0.2326577E-04
  0.6843773E-04  0.2535208E-04
  0.7489268E-04  0.2769253E-04
  0.8218509E-04  0.3033036E-04
  0.9046932E-04  0.3331975E-04
  0.9994107E-04  0.3672961E-04
  0.1108551E-03  0.4064969E-04
  0.1235470E-03  0.4519886E-04
  0.1384704E-03  0.5053782E-04
  0.1562473E-03  0.5688851E-04
  0.1777480E-03  0.6456216E-04
  0.2042061E-03  0.7400202E-04
  0.2374285E-03  0.8585824E-04
  0.2802224E-03  0.1011405E-03
  0.3376274E-03  0.1216469E-03
  0.1707286E-03  0.6571216E-04
  0.1189574E-03  0.4465676E-04
  0.9992311E-04  0.3598323E-04
  0.6801228E-04  0.2757096E-04
 -0.2752144E-05  0.1292608E-04
 -0.1297173E-03 -0.1182844E-04
  0.1039396E-03 -0.6030395E-05
  0.4541757E-03  0.8365720E-05
  0.7413700E-03  0.1774380E-04
  0.8727349E-03  0.1574257E-04
  0.8030965E-03  0.1126109E-05
  0.5152361E-03 -0.2535950E-04
  0.5365700E-05 -0.6315378E-04
  0.5485563E-03 -0.2817064E-03
  0.1286213E-02 -0.5582187E-03
  0.1665843E-02 -0.8124960E-03
  0.1437014E-02 -0.1018763E-02
  0.5319008E-03 -0.1198490E-02
  0.1105294E-02 -0.2339148E-02
  0.2130731E-02 -0.4057466E-02
  0.2171771E-02 -0.5860649E-02
  0.7554211E-03 -0.7844917E-02
  0.1441367E-02 -0.1339875E-01
  0.1669121E-02 -0.2122558E-01
 -0.4146809E-03 -0.3127258E-01
 -0.8535386E-03 -0.5122913E-01
 -0.3589868E-02 -0.8001472E-01
 -0.7090324E-02 -0.1285582E+00
 -0.1438403E-01 -0.2027248E+00
 -0.2508029E-01 -0.3255152E+00
 -0.4265234E-01 -0.5231759E+00
 -0.7080242E-01 -0.8420397E+00
 -0.1138097E+00 -0.1354658E+01
 -0.6297747E+00 -0.1350849E+01
 -0.1491398E+01 -0.1201497E+01
 -0.2365527E+01 -0.7518423E+00
 -0.2852383E+01 -0.2006469E-01
 -0.2700704E+01  0.7164313E+00
 -0.2011410E+01  0.1068482E+01
 -0.1205031E+01  0.8331118E+00
 -0.7262464E+00  0.1568961E+00
 -0.7459207E+00 -0.6032585E+00
 -0.1118831E+01 -0.1160123E+01
 -0.1562362E+01 -0.1443402E+01
 -0.1841690E+01 -0.1538435E+01
 -0.1141197E+01 -0.9546880E+00
 -0.7056779E+00 -0.5921699E+00
 -0.4358341E+00 -0.3677889E+00
 -0.2688524E+00 -0.2286409E+00
 -0.1641127E+00 -0.1441490E+00
 -0.1009865E+00 -0.8957762E-01
 -0.6089709E-01 -0.5688471E-01
 -0.3779664E-01 -0.3478837E-01
 -0.2119600E-01 -0.2311209E-01
 -0.1270200E-01 -0.1449055E-01
 -0.8108223E-02 -0.8540772E-02
 -0.3217533E-02 -0.6123788E-02
 -0.1166820E-02 -0.4135998E-02
 -0.9567125E-03 -0.2390846E-02
 -0.7743154E-03 -0.1244197E-02
  0.6442682E-03 -0.9863939E-03
  0.1185026E-02 -0.7494898E-03
  0.9916042E-03 -0.5011673E-03
  0.3631188E-03 -0.2516645E-03
 -0.1144124E-03 -0.5695486E-04
  0.4420383E-03 -0.8899983E-05
  0.7584034E-03  0.2271667E-04
  0.8456472E-03  0.3799688E-04
  0.7252912E-03  0.3687769E-04
  0.4450335E-03  0.2172333E-04
  0.9914945E-04  0.6002674E-06
 -0.1314824E-03 -0.1003326E-04
 -0.2383963E-05  0.1482657E-04
  0.6967646E-04  0.2935997E-04
  0.1024844E-03  0.3750144E-04
  0.1223334E-03  0.4580134E-04
  0.1752287E-03  0.6647353E-04
  0.3442446E-03  0.1221436E-03
  0.2861676E-03  0.1015697E-03
  0.2428529E-03  0.8624479E-04
  0.2091733E-03  0.7435291E-04
  0.1823011E-03  0.6488190E-04
  0.1604234E-03  0.5718050E-04
  0.1423016E-03  0.5080467E-04
  0.1270635E-03  0.4544301E-04
  0.1140847E-03  0.4087338E-04
  0.1029096E-03  0.3693467E-04
  0.9320027E-04  0.3350797E-04
  0.8469994E-04  0.3050325E-04
  0.7721098E-04  0.2785157E-04
  0.7057725E-04  0.2549853E-04
  0.6467386E-04  0.2340082E-04
  0.5939926E-04  0.2152308E-04
  0.5466973E-04  0.1983644E-04
  0.5041539E-04  0.1831663E-04
  0.4657755E-04  0.1694323E-04
  0.4310623E-04  0.1569898E-04
  0.3995884E-04  0.1456902E-04
  0.3709867E-04  0.1354060E-04
  0.3449398E-04  0.1260271E-04
  0.3211728E-04  0.1174565E-04
  0.2994458E-04  0.1096111E-04
  0.2795470E-04  0.1024165E-04
  0.2612929E-04  0.9580845E-05
  0.2445202E-04  0.8972931E-05
  0.2290849E-04  0.8412873E-05
  0.2148593E-04  0.7896133E-05
  0.2017297E-04  0.7418728E-05
  0.1895960E-04  0.6977061E-05
  0.1783672E-04  0.6567967E-05
  0.1679631E-04  0.6188560E-05
  0.1583117E-04  0.5836288E-05
  0.1493475E-04  0.5508843E-05
  0.1410122E-04  0.5204117E-05
  0.1332537E-04  0.4920262E-05
