 -0.4843250E+00 -0.2077958E+00
 -0.3317373E+00 -0.2059736E+00
 -0.2744645E+00 -0.2089835E+00
 -0.2429523E+00 -0.2099986E+00
 -0.2210765E+00 -0.2113532E+00
 -0.2037556E+00 -0.2122891E+00
 -0.5590530E-01 -0.2050503E+00
 -0.1545297E+00 -0.2087343E+00
 -0.1396640E+00 -0.2095669E+00
 -0.1179190E+00 -0.2173747E+00
 -0.6039115E-01 -0.2638455E+00
 -0.6088135E-01 -0.2631035E+00
 -0.6076604E-01 -0.2629427E+00
 -0.6002077E-01 -0.2629188E+00
 -0.5852797E-01 -0.2628844E+00
 -0.5748030E-01 -0.2629610E+00
 -0.5614400E-01 -0.2627418E+00
 -0.5451108E-01 -0.2621078E+00
 -0.5293940E-01 -0.2618352E+00
 -0.5056642E-01 -0.2618452E+00
 -0.4793905E-01 -0.2614830E+00
 -0.4549498E-01 -0.2613570E+00
 -0.4242393E-01 -0.2614336E+00
 -0.3917125E-01 -0.2611069E+00
 -0.3609274E-01 -0.2609952E+00
 -0.3250235E-01 -0.2610917E+00
 -0.2877057E-01 -0.2607827E+00
 -0.2518597E-01 -0.2606857E+00
 -0.2122036E-01 -0.2608073E+00
 -0.1715719E-01 -0.2605360E+00
 -0.1320718E-01 -0.2604760E+00
 -0.9021998E-02 -0.2606349E+00
 -0.4793162E-02 -0.2604102E+00
 -0.6430317E-03 -0.2603950E+00
  0.3585593E-02 -0.2605946E+00
  0.7794854E-02 -0.2604132E+00
  0.1196350E-01 -0.2604385E+00
  0.1604914E-01 -0.2606815E+00
  0.2005549E-01 -0.2605404E+00
  0.2405876E-01 -0.2606082E+00
  0.2782573E-01 -0.2608914E+00
  0.3145679E-01 -0.2607850E+00
  0.3512932E-01 -0.2608850E+00
  0.3841934E-01 -0.2611922E+00
  0.4153085E-01 -0.2611007E+00
  0.4473082E-01 -0.2612167E+00
  0.4741664E-01 -0.2615323E+00
  0.4989433E-01 -0.2614392E+00
  0.5250386E-01 -0.2615514E+00
  0.5449099E-01 -0.2618536E+00
  0.5625263E-01 -0.2617386E+00
  0.5818406E-01 -0.2618286E+00
  0.5941109E-01 -0.2621017E+00
  0.6040839E-01 -0.2619552E+00
  0.6160450E-01 -0.2620196E+00
  0.6203908E-01 -0.2622617E+00
  0.6224992E-01 -0.2620767E+00
  0.6268418E-01 -0.2620974E+00
  0.6232776E-01 -0.2622948E+00
  0.6173928E-01 -0.2620645E+00
  0.6138681E-01 -0.2620400E+00
  0.6025005E-01 -0.2621876E+00
