 -0.8177377E-03  0.1764249E-09
  0.4145031E-03  0.1746459E-09
 -0.6341859E-03  0.1770664E-09
 -0.2383452E-03  0.1778338E-09
  0.4200932E-03  0.1789002E-09
  0.3272125E-02  0.1796123E-09
 -0.5812594E-03  0.1737405E-09
 -0.1350395E-02  0.1764271E-09
 -0.4879232E-03  0.1770872E-09
 -0.1463545E-03  0.1836572E-09
  0.1853493E-03  0.2229884E-09
 -0.2198077E-04  0.2223717E-09
  0.1304788E-03  0.2222396E-09
 -0.3198331E-03  0.2222323E-09
 -0.5349994E-03  0.2222163E-09
  0.4414609E-04  0.2223025E-09
 -0.2883680E-03  0.2221359E-09
 -0.4370394E-03  0.2216196E-09
  0.2184402E-04  0.2214231E-09
 -0.3200411E-03  0.2214543E-09
 -0.4422686E-03  0.2211724E-09
  0.2078770E-04  0.2210951E-09
 -0.3117726E-03  0.2211818E-09
 -0.4368827E-03  0.2209291E-09
  0.2038103E-04  0.2208609E-09
 -0.3060413E-03  0.2209608E-09
 -0.4385276E-03  0.2207225E-09
  0.1619933E-04  0.2206624E-09
 -0.3077913E-03  0.2207713E-09
 -0.4449098E-03  0.2205511E-09
  0.6110950E-05  0.2205084E-09
 -0.3141995E-03  0.2206433E-09
 -0.4535761E-03  0.2204527E-09
 -0.3903303E-05  0.2204356E-09
 -0.3230888E-03  0.2205954E-09
 -0.4620925E-03  0.2204270E-09
 -0.1064937E-04  0.2204318E-09
 -0.3304742E-03  0.2206162E-09
 -0.4687635E-03  0.2204659E-09
 -0.1425245E-04  0.2204957E-09
 -0.3394704E-03  0.2207042E-09
 -0.4720605E-03  0.2205831E-09
 -0.1651007E-04  0.2206297E-09
 -0.3460991E-03  0.2208579E-09
 -0.4733784E-03  0.2207373E-09
 -0.1639019E-04  0.2207952E-09
 -0.3508126E-03  0.2210266E-09
 -0.4732803E-03  0.2209140E-09
 -0.1172191E-04  0.2209671E-09
 -0.3535108E-03  0.2211888E-09
 -0.4704096E-03  0.2210623E-09
 -0.5406267E-05  0.2211115E-09
 -0.3540321E-03  0.2213176E-09
 -0.4626501E-03  0.2211684E-09
  0.7041940E-06  0.2212065E-09
 -0.3489959E-03  0.2213980E-09
 -0.4564865E-03  0.2212316E-09
  0.1056766E-04  0.2212470E-09
 -0.3404054E-03  0.2214132E-09
 -0.4474660E-03  0.2212223E-09
  0.2058679E-04  0.2212079E-09
 -0.3301407E-03  0.2213460E-09
 -0.4425309E-03  0.2211440E-09
  0.2633347E-04  0.2211320E-09
 -0.3189404E-03  0.2212548E-09
 -0.4365311E-03  0.2210340E-09
  0.2657829E-04  0.2209918E-09
 -0.3117730E-03  0.2211085E-09
 -0.4326630E-03  0.2208661E-09
  0.2893694E-04  0.2208041E-09
 -0.3075396E-03  0.2209074E-09
 -0.4330789E-03  0.2206645E-09
  0.2335907E-04  0.2206105E-09
 -0.3039971E-03  0.2207253E-09
 -0.4332786E-03  0.2205042E-09
  0.2521769E-04  0.2204697E-09
 -0.2883074E-03  0.2206170E-09
 -0.4003464E-03  0.2204284E-09
  0.1127414E-03  0.2204268E-09
 -0.3321519E-04  0.2206002E-09
  0.4430468E-03  0.2205010E-09
  0.1337310E-02  0.2213223E-09
  0.4244139E-03  0.2219275E-09
  0.1355175E-03  0.2220501E-09
  0.3663593E-04  0.2220854E-09
 -0.4342196E-06  0.2221471E-09
 -0.1345188E-04  0.2222109E-09
 -0.1809092E-04  0.2222581E-09
 -0.2214401E-04  0.2222923E-09
 -0.2729358E-04  0.2223302E-09
 -0.3110459E-04  0.2223785E-09
 -0.3438980E-04  0.2224407E-09
 -0.3611102E-04  0.2225125E-09
 -0.3896874E-04  0.2225738E-09
 -0.4612173E-04  0.2226331E-09
 -0.5995823E-04  0.2227159E-09
 -0.7983172E-04  0.2227950E-09
 -0.1355120E-03  0.2228420E-09
 -0.3006360E-03  0.2228408E-09
 -0.8405739E-03  0.2227664E-09
 -0.1796533E-02  0.2219668E-09
 -0.9064811E-03  0.2213717E-09
 -0.2259123E-03  0.2215725E-09
 -0.7789132E-04  0.2222301E-09
 -0.1904210E-03  0.2235080E-09
  0.4149905E-04  0.1830156E-09
  0.5222570E-04  0.1762381E-09
  0.3711381E-04  0.1755601E-09
  0.2256167E-04  0.1759686E-09
  0.3391629E-04  0.1757196E-09
  0.1234719E-03  0.1757006E-09
  0.8646940E-03  0.1757030E-09
 -0.6225324E-03  0.1749723E-09
  0.8340807E-03  0.1729327E-09
  0.1091933E-02  0.1764779E-09
  0.3332998E-02  0.1781091E-09
 -0.3679492E-02  0.1762569E-09
  0.7519688E-03  0.1759021E-09
  0.4475328E-03  0.1760775E-09
  0.2253524E-03  0.1760872E-09
  0.1061016E-03  0.1759659E-09
  0.1692909E-04  0.1757801E-09
 -0.1329456E-03  0.1755418E-09
 -0.1462598E-03  0.1753090E-09
 -0.1854510E-04  0.1751352E-09
 -0.3245901E-04  0.1750253E-09
 -0.5604754E-04  0.1749491E-09
 -0.6409512E-04  0.1749162E-09
 -0.3858658E-04  0.1749404E-09
 -0.6131736E-05  0.1750284E-09
  0.2839452E-04  0.1751629E-09
  0.5690545E-04  0.1753610E-09
  0.7148421E-04  0.1755933E-09
  0.6736609E-04  0.1758566E-09
  0.5154816E-04  0.1761222E-09
 -0.6673186E-05  0.1763691E-09
 -0.9904354E-04  0.1765589E-09
 -0.1129622E-03  0.1767071E-09
  0.1533357E-04  0.1768913E-09
 -0.4408363E-04  0.1770355E-09
 -0.1827601E-03  0.1770643E-09
 -0.3867868E-03  0.1769645E-09
 -0.7567313E-03  0.1767403E-09
  0.1011499E-01  0.1745317E-09
 -0.8333121E-02  0.1813304E-09
 -0.5496397E-03  0.1755105E-09
 -0.7242456E-03  0.1779059E-09
 -0.2120545E-02  0.1789271E-09
 -0.9223182E-04  0.1764274E-09
 -0.5781168E-02  0.1761514E-09
  0.5878578E-04  0.1831956E-09
 -0.1043817E-03  0.1833117E-09
 -0.1596310E-03  0.1831049E-09
 -0.2502730E-03  0.1831343E-09
  0.1378177E-03  0.1831832E-09
 -0.4146954E-05  0.1829866E-09
 -0.7701911E-04  0.1828056E-09
 -0.6941161E-04  0.1826882E-09
 -0.9998054E-04  0.1826154E-09
 -0.8746027E-04  0.1825592E-09
 -0.7428828E-04  0.1825087E-09
 -0.9526932E-04  0.1824696E-09
 -0.8303594E-04  0.1824341E-09
 -0.7065380E-04  0.1823955E-09
 -0.8678431E-04  0.1823595E-09
 -0.7658530E-04  0.1823230E-09
 -0.6738962E-04  0.1822821E-09
 -0.9320245E-04  0.1822508E-09
 -0.7692314E-04  0.1822286E-09
 -0.7080456E-04  0.1822029E-09
 -0.1055936E-03  0.1821833E-09
 -0.9339249E-04  0.1821762E-09
 -0.8296150E-04  0.1821587E-09
 -0.1167508E-03  0.1821499E-09
 -0.9608088E-04  0.1821392E-09
 -0.8451047E-04  0.1821229E-09
 -0.1154095E-03  0.1821162E-09
 -0.9744416E-04  0.1821143E-09
 -0.8550550E-04  0.1821050E-09
 -0.1157633E-03  0.1821008E-09
 -0.9936454E-04  0.1821095E-09
 -0.8572455E-04  0.1821117E-09
 -0.1153672E-03  0.1821166E-09
 -0.9858861E-04  0.1821261E-09
 -0.8622395E-04  0.1821292E-09
 -0.1148984E-03  0.1821394E-09
 -0.9707326E-04  0.1821515E-09
 -0.8437450E-04  0.1821539E-09
 -0.1132244E-03  0.1821606E-09
 -0.9603184E-04  0.1821651E-09
 -0.8187903E-04  0.1821602E-09
 -0.1079679E-03  0.1821576E-09
 -0.9775038E-04  0.1821595E-09
 -0.8222973E-04  0.1821597E-09
 -0.1055617E-03  0.1821694E-09
 -0.9499727E-04  0.1821729E-09
 -0.7960108E-04  0.1821621E-09
 -0.1018855E-03  0.1821560E-09
 -0.8705985E-04  0.1821479E-09
 -0.6916549E-04  0.1821263E-09
 -0.1073207E-03  0.1821169E-09
 -0.9858599E-04  0.1821174E-09
 -0.5949250E-04  0.1821194E-09
 -0.8756668E-04  0.1821090E-09
 -0.8480110E-04  0.1821007E-09
 -0.5909865E-04  0.1820886E-09
 -0.7987236E-04  0.1820714E-09
 -0.7068713E-04  0.1820482E-09
 -0.5756253E-04  0.1820210E-09
 -0.8543226E-04  0.1819991E-09
 -0.7899830E-04  0.1819878E-09
 -0.6381347E-04  0.1819734E-09
 -0.8569771E-04  0.1819671E-09
 -0.7650449E-04  0.1819653E-09
 -0.6193138E-04  0.1819644E-09
 -0.7910974E-04  0.1819772E-09
 -0.4643833E-04  0.1819917E-09
 -0.4551891E-05  0.1820054E-09
  0.2695329E-04  0.1820394E-09
  0.1188535E-03  0.1821151E-09
  0.1535393E-03  0.1822682E-09
  0.9095647E-04  0.1824158E-09
  0.3483098E-04  0.1825100E-09
  0.2598868E-05  0.1825714E-09
 -0.1550197E-05  0.1826231E-09
  0.1189707E-04  0.1826533E-09
  0.1372034E-04  0.1826698E-09
  0.5797960E-05  0.1826803E-09
 -0.5893882E-05  0.1826953E-09
 -0.1568000E-04  0.1827242E-09
 -0.1626338E-04  0.1827570E-09
 -0.1395257E-04  0.1827950E-09
 -0.1944809E-04  0.1828284E-09
 -0.4185230E-04  0.1828609E-09
 -0.5881032E-04  0.1829095E-09
 -0.4886470E-04  0.1829581E-09
 -0.6861907E-04  0.1829746E-09
 -0.1388406E-03  0.1829491E-09
 -0.2398212E-03  0.1828613E-09
 -0.2591613E-03  0.1827016E-09
 -0.1780802E-03  0.1825862E-09
 -0.8677226E-04  0.1825925E-09
 -0.6021812E-04  0.1827658E-09
  0.1932398E-04  0.1763776E-09
  0.2850044E-02  0.1721141E-09
  0.1472521E-04  0.1758085E-09
  0.4286248E-05  0.1764243E-09
  0.4498000E-04  0.1767885E-09
  0.2040268E-03  0.1768758E-09
 -0.4776473E-04  0.1769585E-09
 -0.9165413E-04  0.1730938E-09
  0.3549121E-02  0.1747464E-09
  0.1692421E-03  0.1730907E-09
  0.6482256E-02  0.1778117E-09
  0.4010956E-03  0.1731893E-09
  0.7118187E-04  0.1729723E-09
  0.1926155E-04  0.1727552E-09
 -0.2243905E-03  0.1725594E-09
 -0.2293927E-03  0.1725019E-09
  0.1917999E-03  0.1724556E-09
  0.9562276E-04  0.1723491E-09
  0.1612265E-06  0.1723014E-09
 -0.6445317E-04  0.1722854E-09
 -0.3821398E-04  0.1723203E-09
 -0.1219203E-04  0.1723964E-09
  0.2102762E-04  0.1724727E-09
  0.5945627E-04  0.1725813E-09
  0.7523520E-04  0.1727062E-09
  0.6882063E-04  0.1728560E-09
  0.2237632E-04  0.1730147E-09
 -0.1031466E-03  0.1731546E-09
 -0.2184076E-03  0.1732518E-09
 -0.2475332E-03  0.1734305E-09
  0.1941698E-03  0.1736611E-09
  0.1430326E-04  0.1737108E-09
 -0.2044561E-03  0.1737306E-09
 -0.5353611E-03  0.1737882E-09
 -0.1572379E-02  0.1744264E-09
  0.1386272E-01  0.1749922E-09
  0.6418231E-02  0.1810782E-09
 -0.2271540E-03  0.1779765E-09
 -0.3418823E-02  0.1829851E-09
 -0.4753850E-02  0.1766984E-09
 -0.3271334E-03  0.1787732E-09
  0.1044324E-03  0.1764829E-09
  0.1936253E-02  0.1767932E-09
  0.1696828E-03  0.1767562E-09
 -0.4228439E-04  0.1766106E-09
  0.1677045E-04  0.1765454E-09
 -0.7232559E-05  0.1765255E-09
 -0.4077488E-04  0.1764912E-09
 -0.5172527E-04  0.1764616E-09
 -0.3709182E-04  0.1764407E-09
 -0.3918392E-04  0.1764202E-09
 -0.3663937E-04  0.1764032E-09
 -0.1442513E-04  0.1763815E-09
 -0.3074732E-04  0.1763497E-09
 -0.4304220E-04  0.1763210E-09
 -0.7951146E-05  0.1762986E-09
  0.1925571E-05  0.1762828E-09
 -0.2773167E-04  0.1762882E-09
 -0.4822340E-04  0.1762766E-09
 -0.4635421E-04  0.1762685E-09
 -0.6299731E-04  0.1762634E-09
