 -0.4948015E+03  0.1493409E-06
 -0.4074930E+03  0.1777588E-06
 -0.3884855E+03  0.1984016E-06
 -0.3832726E+03  0.2143467E-06
 -0.3820591E+03  0.2273280E-06
 -0.3819308E+03  0.2384351E-06
 -0.3818706E+03  0.2483952E-06
 -0.3815763E+03  0.2577063E-06
 -0.3809649E+03  0.2666636E-06
 -0.3800539E+03  0.2754907E-06
 -0.3788753E+03  0.2843133E-06
 -0.3774742E+03  0.2932299E-06
 -0.3758795E+03  0.3023019E-06
 -0.3741256E+03  0.3115776E-06
 -0.3722402E+03  0.3210916E-06
 -0.3702458E+03  0.3308803E-06
 -0.3681566E+03  0.3409627E-06
 -0.3659864E+03  0.3513643E-06
 -0.3637502E+03  0.3621137E-06
 -0.3614568E+03  0.3732310E-06
 -0.3591140E+03  0.3847333E-06
 -0.3567287E+03  0.3966493E-06
 -0.3543073E+03  0.4089977E-06
 -0.3518539E+03  0.4218048E-06
 -0.3493729E+03  0.4350925E-06
 -0.3468687E+03  0.4488862E-06
 -0.3443433E+03  0.4632122E-06
 -0.3417989E+03  0.4780982E-06
 -0.3392390E+03  0.4935681E-06
 -0.3366634E+03  0.5096579E-06
 -0.3340762E+03  0.5263906E-06
 -0.3314775E+03  0.5438062E-06
 -0.3288686E+03  0.5619376E-06
 -0.3262509E+03  0.5808179E-06
 -0.3236238E+03  0.6004885E-06
 -0.3209899E+03  0.6209910E-06
 -0.3183492E+03  0.6423634E-06
 -0.3157033E+03  0.6646561E-06
 -0.3130512E+03  0.6879147E-06
 -0.3103945E+03  0.7121895E-06
 -0.3077332E+03  0.7375338E-06
 -0.3050675E+03  0.7640080E-06
 -0.3023988E+03  0.7916756E-06
 -0.2997261E+03  0.8205976E-06
 -0.2970500E+03  0.8508398E-06
 -0.2943724E+03  0.8824746E-06
 -0.2916911E+03  0.9155861E-06
 -0.2890081E+03  0.9502565E-06
 -0.2863223E+03  0.9865724E-06
 -0.2836342E+03  0.1024630E-05
 -0.2809448E+03  0.1064520E-05
 -0.2782531E+03  0.1106364E-05
 -0.2755596E+03  0.1150268E-05
 -0.2728647E+03  0.1196361E-05
 -0.2701689E+03  0.1244766E-05
 -0.2674713E+03  0.1295629E-05
 -0.2647724E+03  0.1349089E-05
 -0.2620728E+03  0.1405319E-05
 -0.2593720E+03  0.1464483E-05
 -0.2566700E+03  0.1526783E-05
 -0.2539672E+03  0.1592393E-05
 -0.2512638E+03  0.1661541E-05
 -0.2485589E+03  0.1734458E-05
 -0.2458534E+03  0.1811379E-05
 -0.2431478E+03  0.1892574E-05
 -0.2404410E+03  0.1978320E-05
 -0.2377334E+03  0.2068947E-05
 -0.2350256E+03  0.2164765E-05
 -0.2323168E+03  0.2266137E-05
 -0.2296081E+03  0.2373478E-05
 -0.2268984E+03  0.2487138E-05
 -0.2241880E+03  0.2607636E-05
 -0.2214772E+03  0.2735441E-05
 -0.2187662E+03  0.2871067E-05
 -0.2160552E+03  0.3015126E-05
 -0.2133433E+03  0.3168206E-05
 -0.2106312E+03  0.3330992E-05
 -0.2079186E+03  0.3504247E-05
 -0.2052058E+03  0.3688746E-05
 -0.2024922E+03  0.3885395E-05
 -0.1997792E+03  0.4095085E-05
 -0.1970653E+03  0.4318919E-05
 -0.1943511E+03  0.4558027E-05
 -0.1916369E+03  0.4813623E-05
 -0.1889220E+03  0.5087084E-05
 -0.1862077E+03  0.5379915E-05
 -0.1834925E+03  0.5693712E-05
 -0.1807778E+03  0.6030244E-05
 -0.1780620E+03  0.6391536E-05
 -0.1753464E+03  0.6779712E-05
 -0.1726304E+03  0.7197219E-05
 -0.1699143E+03  0.7646542E-05
 -0.1671983E+03  0.8130719E-05
 -0.1644822E+03  0.8652799E-05
 -0.1617657E+03  0.9216492E-05
 -0.1590491E+03  0.9825497E-05
 -0.1563323E+03  0.1048423E-04
 -0.1536153E+03  0.1119743E-04
 -0.1508984E+03  0.1197051E-04
 -0.1481815E+03  0.1280922E-04
 -0.1454637E+03  0.1372017E-04
 -0.1427465E+03  0.1471060E-04
 -0.1400291E+03  0.1578873E-04
 -0.1373112E+03  0.1696348E-04
 -0.1345937E+03  0.1824494E-04
 -0.1318758E+03  0.1964446E-04
 -0.1291579E+03  0.2117428E-04
 -0.1264398E+03  0.2284855E-04
 -0.1237219E+03  0.2468285E-04
 -0.1210036E+03  0.2669453E-04
 -0.1182854E+03  0.2890341E-04
 -0.1155669E+03  0.3133051E-04
 -0.1128488E+03  0.3400050E-04
 -0.1101302E+03  0.3693997E-04
 -0.1074114E+03  0.4017880E-04
 -0.1046929E+03  0.4374989E-04
 -0.1019740E+03  0.4768994E-04
 -0.9925534E+02  0.5203905E-04
 -0.9653620E+02  0.5684135E-04
 -0.9381770E+02  0.6214513E-04
 -0.9109850E+02  0.6800428E-04
 -0.8837952E+02  0.7447944E-04
 -0.8566026E+02  0.8164226E-04
 -0.8294125E+02  0.8958717E-04
 -0.8022199E+02  0.9845297E-04
 -0.7750251E+02  0.1084778E-03
 -0.7478320E+02  0.1201133E-03
 -0.7206358E+02  0.1342938E-03
 -0.6934406E+02  0.1530703E-03
 -0.6662440E+02  0.1813553E-03
 -0.6390467E+02 -0.5055833E-04
 -0.6118440E+02 -0.1818172E-03
 -0.5846348E+02 -0.3147604E-03
 -0.5574181E+02 -0.4882662E-03
 -0.5301843E+02 -0.3772482E-03
 -0.5029418E+02 -0.3629594E-03
 -0.4756936E+02 -0.7102546E-03
 -0.4484348E+02 -0.1476218E-02
 -0.4211590E+02 -0.2578523E-02
 -0.3938643E+02 -0.2907444E-02
 -0.3665461E+02 -0.3565776E-02
 -0.3391940E+02 -0.5807988E-02
 -0.3118026E+02 -0.9446073E-02
 -0.2843629E+02 -0.9943241E-02
 -0.2568665E+02 -0.1235131E-01
 -0.2292974E+02 -0.1830013E-01
 -0.2016303E+02 -0.1443208E-01
 -0.1738121E+02 -0.1278828E-01
 -0.1457308E+02  0.6955004E-02
 -0.1172322E+02  0.4057992E-01
 -0.8791676E+01  0.1368270E+00
 -0.5702978E+01  0.3347583E+00
 -0.2282300E+01  0.7340533E+00
  0.1861360E+01  0.1526819E+01
  0.1750331E+01  0.1436574E+01
  0.1534989E+01  0.1261473E+01
  0.1227589E+01  0.1012209E+01
  0.8462499E+00  0.7034231E+00
  0.4132728E+00  0.3531324E+00
 -0.4588545E-01 -0.1826718E-01
 -0.5043459E+00 -0.3892908E+00
 -0.9353374E+00 -0.7385209E+00
 -0.1314039E+01 -0.1045895E+01
 -0.1618713E+01 -0.1293350E+01
 -0.1832083E+01 -0.1466557E+01
 -0.1941971E+01 -0.1555435E+01
  0.2237612E+01 -0.7499637E+00
  0.5674474E+01 -0.3434603E+00
  0.8769473E+01 -0.1416364E+00
  0.1170079E+02 -0.4315053E-01
  0.1454669E+02 -0.8146875E-02
  0.1734840E+02  0.1222725E-01
  0.2012463E+02  0.1417872E-01
  0.2288824E+02  0.1816893E-01
  0.2564279E+02  0.1236536E-01
  0.2838949E+02  0.9976276E-02
  0.3112950E+02  0.9459415E-02
  0.3386417E+02  0.5840411E-02
