 -0.1041932E+01  0.7014527E-05
 -0.1033080E+01  0.6955988E-05
 -0.1047845E+01  0.7057542E-05
 -0.1052382E+01  0.7090749E-05
 -0.1058574E+01  0.7135190E-05
 -0.1062598E+01  0.7165278E-05
 -0.1029778E+01  0.6948019E-05
 -0.1043213E+01  0.7042000E-05
 -0.1047021E+01  0.7069645E-05
 -0.1086072E+01  0.7334256E-05
 -0.1320283E+01  0.8911486E-05
 -0.1316566E+01  0.8886450E-05
 -0.1315791E+01  0.8881270E-05
 -0.1315738E+01  0.8880905E-05
 -0.1315664E+01  0.8880383E-05
 -0.1316147E+01  0.8883710E-05
 -0.1315166E+01  0.8877099E-05
 -0.1312122E+01  0.8856576E-05
 -0.1310900E+01  0.8848385E-05
 -0.1311109E+01  0.8849785E-05
 -0.1309463E+01  0.8838696E-05
 -0.1309002E+01  0.8835619E-05
 -0.1309559E+01  0.8839363E-05
 -0.1308096E+01  0.8829481E-05
 -0.1307701E+01  0.8826871E-05
 -0.1308344E+01  0.8831185E-05
 -0.1306947E+01  0.8821743E-05
 -0.1306596E+01  0.8819412E-05
 -0.1307324E+01  0.8824314E-05
 -0.1306070E+01  0.8815854E-05
 -0.1305848E+01  0.8814387E-05
 -0.1306702E+01  0.8820135E-05
 -0.1305618E+01  0.8812804E-05
 -0.1305557E+01  0.8812430E-05
 -0.1306550E+01  0.8819119E-05
 -0.1305607E+01  0.8812729E-05
 -0.1305684E+01  0.8813261E-05
 -0.1306818E+01  0.8820933E-05
 -0.1306017E+01  0.8815507E-05
 -0.1306245E+01  0.8817047E-05
 -0.1307532E+01  0.8825707E-05
 -0.1306854E+01  0.8821097E-05
 -0.1307188E+01  0.8823402E-05
 -0.1308570E+01  0.8832705E-05
 -0.1307940E+01  0.8828416E-05
 -0.1308344E+01  0.8831174E-05
 -0.1309752E+01  0.8840667E-05
 -0.1309115E+01  0.8836354E-05
 -0.1309508E+01  0.8839034E-05
 -0.1310872E+01  0.8848187E-05
 -0.1310159E+01  0.8843375E-05
 -0.1310470E+01  0.8845521E-05
 -0.1311731E+01  0.8853999E-05
 -0.1310907E+01  0.8848418E-05
 -0.1311141E+01  0.8850035E-05
 -0.1312311E+01  0.8857869E-05
 -0.1311355E+01  0.8851421E-05
 -0.1311442E+01  0.8852034E-05
 -0.1312449E+01  0.8858821E-05
 -0.1311338E+01  0.8851315E-05
 -0.1311263E+01  0.8850842E-05
 -0.1312087E+01  0.8856389E-05
 -0.1310900E+01  0.8848382E-05
 -0.1310812E+01  0.8847811E-05
 -0.1311556E+01  0.8852818E-05
 -0.1310210E+01  0.8843729E-05
 -0.1309968E+01  0.8842140E-05
 -0.1310649E+01  0.8846705E-05
 -0.1309200E+01  0.8836928E-05
 -0.1308785E+01  0.8834150E-05
 -0.1309365E+01  0.8838066E-05
 -0.1307928E+01  0.8828364E-05
 -0.1307560E+01  0.8825928E-05
 -0.1308226E+01  0.8830373E-05
 -0.1306890E+01  0.8821344E-05
 -0.1306625E+01  0.8819610E-05
 -0.1307443E+01  0.8825151E-05
 -0.1306294E+01  0.8817373E-05
 -0.1306232E+01  0.8816980E-05
 -0.1307199E+01  0.8823498E-05
 -0.1306565E+01  0.8819218E-05
 -0.1311407E+01  0.8851816E-05
 -0.1314948E+01  0.8875559E-05
 -0.1315625E+01  0.8880105E-05
 -0.1315799E+01  0.8881257E-05
 -0.1316116E+01  0.8883380E-05
 -0.1316426E+01  0.8885480E-05
 -0.1316653E+01  0.8886992E-05
 -0.1316802E+01  0.8888005E-05
 -0.1316977E+01  0.8889167E-05
 -0.1317218E+01  0.8890779E-05
 -0.1317525E+01  0.8892865E-05
 -0.1317878E+01  0.8895249E-05
 -0.1318212E+01  0.8897474E-05
 -0.1318533E+01  0.8899648E-05
 -0.1318963E+01  0.8902535E-05
 -0.1319411E+01  0.8905547E-05
 -0.1319646E+01  0.8907135E-05
 -0.1319602E+01  0.8906839E-05
 -0.1319113E+01  0.8903546E-05
 -0.1314351E+01  0.8871471E-05
 -0.1310750E+01  0.8847289E-05
 -0.1311904E+01  0.8855089E-05
 -0.1315807E+01  0.8881348E-05
 -0.1323397E+01  0.8932412E-05
 -0.1082295E+01  0.7308795E-05
 -0.1042042E+01  0.7036034E-05
 -0.1038144E+01  0.7007622E-05
 -0.1040778E+01  0.7022968E-05
 -0.1039528E+01  0.7011968E-05
 -0.1039640E+01  0.7010146E-05
 -0.1039833E+01  0.7008881E-05
 -0.1035635E+01  0.6975387E-05
