
      0   1536   1508      1
    1 -0.1296095E+01  0.6588302E+00 -0.1262922E+00 -0.4472695E+00  0.2273590E+00 -0.8650191E+00  0.1016078E-01
    1 -0.1249734E+01  0.7429285E+00 -0.1263197E+00 -0.4312851E+00  0.2563895E+00 -0.8650188E+00  0.1017146E-01
    1 -0.1197928E+01  0.8237832E+00 -0.1263453E+00 -0.4134199E+00  0.2843012E+00 -0.8650184E+00  0.1018090E-01
    1 -0.1140891E+01  0.9010308E+00 -0.1263774E+00 -0.3937514E+00  0.3109719E+00 -0.8650181E+00  0.1019275E-01
    1 -0.1078875E+01  0.9743318E+00 -0.1264160E+00 -0.3723653E+00  0.3362856E+00 -0.8650180E+00  0.1020740E-01
    1 -0.1012157E+01  0.1043373E+01 -0.1264563E+00 -0.3493554E+00  0.3601317E+00 -0.8650180E+00  0.1022280E-01
    1 -0.9410297E+00  0.1107858E+01 -0.1264967E+00 -0.3248199E+00  0.3824084E+00 -0.8650179E+00  0.1023844E-01
    1 -0.8658025E+00  0.1167507E+01 -0.1265361E+00 -0.2988671E+00  0.4030163E+00 -0.8650181E+00  0.1025395E-01
    1 -0.7868043E+00  0.1222065E+01 -0.1265724E+00 -0.2716085E+00  0.4218670E+00 -0.8650185E+00  0.1026834E-01
    1 -0.7043748E+00  0.1271292E+01 -0.1266071E+00 -0.2431625E+00  0.4388786E+00 -0.8650188E+00  0.1028217E-01
    1 -0.6188720E+00  0.1314974E+01 -0.1266406E+00 -0.2136530E+00  0.4539757E+00 -0.8650194E+00  0.1029577E-01
    1 -0.5306688E+00  0.1352921E+01 -0.1266707E+00 -0.1832078E+00  0.4670921E+00 -0.8650201E+00  0.1030809E-01
    1 -0.4401464E+00  0.1384970E+01 -0.1266971E+00 -0.1519587E+00  0.4781706E+00 -0.8650210E+00  0.1031923E-01
    1 -0.3476964E+00  0.1410979E+01 -0.1267202E+00 -0.1200418E+00  0.4871620E+00 -0.8650221E+00  0.1032912E-01
    1 -0.2537194E+00  0.1430831E+01 -0.1267405E+00 -0.8759640E-01  0.4940260E+00 -0.8650232E+00  0.1033805E-01
    1 -0.1586248E+00  0.1444440E+01 -0.1267567E+00 -0.5476278E-01  0.4987322E+00 -0.8650244E+00  0.1034561E-01
    1 -0.6283010E-01  0.1451749E+01 -0.1267662E+00 -0.2168682E-01  0.5012605E+00 -0.8650246E+00  0.1034966E-01
    1  0.3324202E-01  0.1452719E+01 -0.1267709E+00  0.1148587E-01  0.5015972E+00 -0.8650251E+00  0.1035206E-01
    1  0.1291774E+00  0.1447354E+01 -0.1267660E+00  0.4461214E-01  0.4997393E+00 -0.8650262E+00  0.1035169E-01
    1  0.2245774E+00  0.1435676E+01 -0.1267502E+00  0.7755093E-01  0.4956926E+00 -0.8650287E+00  0.1034832E-01
    1  0.3190305E+00  0.1417730E+01 -0.1267224E+00  0.1101601E+00  0.4894758E+00 -0.8650307E+00  0.1034001E-01
    1  0.4121234E+00  0.1393583E+01 -0.1266863E+00  0.1422939E+00  0.4811145E+00 -0.8650325E+00  0.1032791E-01
    1  0.5034286E+00  0.1363321E+01 -0.1266535E+00  0.1738081E+00  0.4706485E+00 -0.8650322E+00  0.1031463E-01
    1  0.5925189E+00  0.1327068E+01 -0.1266330E+00  0.2045585E+00  0.4581228E+00 -0.8650314E+00  0.1030577E-01
    1  0.6790075E+00  0.1284993E+01 -0.1266193E+00  0.2344113E+00  0.4435891E+00 -0.8650318E+00  0.1030070E-01
    1  0.7625318E+00  0.1237287E+01 -0.1266044E+00  0.2632398E+00  0.4271100E+00 -0.8650329E+00  0.1029599E-01
    1  0.8427343E+00  0.1184161E+01 -0.1265836E+00  0.2909181E+00  0.4087581E+00 -0.8650337E+00  0.1028907E-01
    1  0.9192646E+00  0.1125848E+01 -0.1265555E+00  0.3173248E+00  0.3886135E+00 -0.8650344E+00  0.1027909E-01
    1  0.9917825E+00  0.1062597E+01 -0.1265230E+00  0.3423421E+00  0.3667647E+00 -0.8650350E+00  0.1026709E-01
    1  0.1059963E+01  0.9946783E+00 -0.1264907E+00  0.3658607E+00  0.3433067E+00 -0.8650355E+00  0.1025505E-01
    1  0.1123506E+01  0.9223927E+00 -0.1264578E+00  0.3877765E+00  0.3183428E+00 -0.8650360E+00  0.1024288E-01
    1  0.1182139E+01  0.8460772E+00 -0.1264130E+00  0.4079924E+00  0.2919870E+00 -0.8650351E+00  0.1022520E-01
    1  0.1235600E+01  0.7660539E+00 -0.1263644E+00  0.4264182E+00  0.2643552E+00 -0.8650340E+00  0.1020532E-01
    1  0.1283628E+01  0.6826523E+00 -0.1263305E+00  0.4429725E+00  0.2355633E+00 -0.8650348E+00  0.1019263E-01
    1  0.1326012E+01  0.5962453E+00 -0.1263110E+00  0.4575875E+00  0.2057429E+00 -0.8650339E+00  0.1018336E-01
    1  0.1362553E+01  0.5072843E+00 -0.1262975E+00  0.4702006E+00  0.1750492E+00 -0.8650255E+00  0.1016983E-01
    1  0.1393096E+01  0.4163288E+00 -0.1262683E+00  0.4807597E+00  0.1436770E+00 -0.8650012E+00  0.1013554E-01
    1  0.1417564E+01  0.3240888E+00 -0.1261781E+00  0.4892319E+00  0.1118626E+00 -0.8649503E+00  0.1005538E-01
    1  0.1436015E+01  0.2313577E+00 -0.1259547E+00  0.4956054E+00  0.7987029E-01 -0.8648676E+00  0.9899016E-02
    1  0.1448616E+01  0.1387249E+00 -0.1255426E+00  0.4998663E+00  0.4787485E-01 -0.8647785E+00  0.9673173E-02
    1  0.1455734E+01  0.4643398E-01 -0.1248183E+00  0.5020272E+00  0.1595633E-01 -0.8647045E+00  0.9351550E-02
    1  0.1368701E+01  0.4013909E-01 -0.1754255E+00  0.5018076E+00  0.1473158E-01 -0.8648537E+00  0.8022561E-02
    1  0.1282176E+01  0.3583928E-01 -0.2256913E+00  0.5015873E+00  0.1403629E-01 -0.8649932E+00  0.7153129E-02
    1  0.1195693E+01  0.3317451E-01 -0.2758768E+00  0.5014362E+00  0.1391869E-01 -0.8650827E+00  0.6626594E-02
    1  0.1109057E+01  0.3156964E-01 -0.3261157E+00  0.5013245E+00  0.1426604E-01 -0.8651417E+00  0.6317431E-02
    1  0.1022390E+01  0.3055187E-01 -0.3763506E+00  0.5012385E+00  0.1498373E-01 -0.8651794E+00  0.6109245E-02
    1  0.9360167E+00  0.3024734E-01 -0.4263859E+00  0.5010111E+00  0.1626826E-01 -0.8652879E+00  0.6001408E-02
    1  0.8517026E+00  0.3159074E-01 -0.4751500E+00  0.5003657E+00  0.1907326E-01 -0.8656042E+00  0.6068721E-02
    1  0.6724420E+00  0.5410021E-01 -0.5772671E+00  0.5000224E+00  0.3977410E-01 -0.8650987E+00  0.1115834E-01
    1  0.5867420E+00  0.4735383E-01 -0.6271676E+00  0.5012408E+00  0.4117682E-01 -0.8643275E+00  0.9269970E-02
    1  0.5015587E+00  0.4582129E-01 -0.6764136E+00  0.4961450E+00  0.4638027E-01 -0.8670000E+00  0.8949433E-02
    1  0.4815429E+00  0.1341010E+00 -0.6780815E+00  0.4777332E+00  0.1364071E+00 -0.8678502E+00  0.7741049E-02
    1  0.2823604E+00  0.1017682E+01 -0.3570053E+00  0.1354684E+00  0.4817260E+00 -0.8657877E+00  0.5706803E-02
    1  0.3698965E+00  0.3420143E+00 -0.6761793E+00  0.3673916E+00  0.3407262E+00 -0.8654069E+00  0.9507742E-02
    1  0.2917004E+00  0.4065263E+00 -0.6780608E+00  0.2922609E+00  0.4081344E+00 -0.8648756E+00  0.8798245E-02
    1  0.2018197E+00  0.4562433E+00 -0.6788210E+00  0.2032475E+00  0.4601246E+00 -0.8642776E+00  0.8560503E-02
    1  0.1028322E+00  0.4874909E+00 -0.6791714E+00  0.1037948E+00  0.4927306E+00 -0.8639694E+00  0.8452533E-02
    1 -0.6495081E-03  0.4979030E+00 -0.6793590E+00 -0.7046870E-03  0.5034046E+00 -0.8640505E+00  0.8360232E-02
    1 -0.1038244E+00  0.4870544E+00 -0.6793056E+00 -0.1048137E+00  0.4921730E+00 -0.8641642E+00  0.8363732E-02
    1 -0.2025651E+00  0.4553936E+00 -0.6790419E+00 -0.2044950E+00  0.4600275E+00 -0.8640350E+00  0.8490816E-02
    1 -0.2928461E+00  0.4036102E+00 -0.6788824E+00 -0.2958103E+00  0.4077104E+00 -0.8638684E+00  0.8581962E-02
    1 -0.3705140E+00  0.3338020E+00 -0.6788635E+00 -0.3741712E+00  0.3371316E+00 -0.8639086E+00  0.8585291E-02
    1 -0.4319828E+00  0.2494362E+00 -0.6787935E+00 -0.4361331E+00  0.2518843E+00 -0.8639109E+00  0.8615336E-02
    1 -0.4745719E+00  0.1541831E+00 -0.6787024E+00 -0.4789256E+00  0.1556486E+00 -0.8639466E+00  0.8649262E-02
    1 -0.4963839E+00  0.5218703E-01 -0.6786256E+00 -0.5008383E+00  0.5267724E-01 -0.8639364E+00  0.8683432E-02
    1 -0.4964104E+00 -0.5221773E-01 -0.6786053E+00 -0.5009209E+00 -0.5270321E-01 -0.8638870E+00  0.8699881E-02
    1 -0.4745818E+00 -0.1543460E+00 -0.6786681E+00 -0.4789368E+00 -0.1558095E+00 -0.8639114E+00  0.8670297E-02
    1 -0.4319257E+00 -0.2495723E+00 -0.6787906E+00 -0.4360174E+00 -0.2520188E+00 -0.8639302E+00  0.8615771E-02
    1 -0.3703951E+00 -0.3337397E+00 -0.6789505E+00 -0.3740671E+00 -0.3371607E+00 -0.8639424E+00  0.8545978E-02
    1 -0.2927625E+00 -0.4032149E+00 -0.6791165E+00 -0.2958011E+00 -0.4075323E+00 -0.8639556E+00  0.8473368E-02
    1 -0.2024541E+00 -0.4550436E+00 -0.6792557E+00 -0.2046448E+00 -0.4601182E+00 -0.8639513E+00  0.8414599E-02
    1 -0.1034665E+00 -0.4870595E+00 -0.6793296E+00 -0.1046139E+00 -0.4924767E+00 -0.8640155E+00  0.8373599E-02
    1 -0.2977774E-03 -0.4980531E+00 -0.6792622E+00 -0.3897259E-03 -0.5032117E+00 -0.8641630E+00  0.8379092E-02
    1  0.1028287E+00 -0.4876747E+00 -0.6790417E+00  0.1037507E+00 -0.4925695E+00 -0.8640665E+00  0.8482852E-02
    1  0.2019622E+00 -0.4558352E+00 -0.6789141E+00  0.2041067E+00 -0.4606524E+00 -0.8637938E+00  0.8575302E-02
    1  0.2924606E+00 -0.4037738E+00 -0.6789421E+00  0.2953019E+00 -0.4077764E+00 -0.8640110E+00  0.8533644E-02
    1  0.3699350E+00 -0.3347400E+00 -0.6787595E+00  0.3728612E+00 -0.3376262E+00 -0.8642818E+00  0.8568401E-02
    1  0.4319466E+00 -0.2516823E+00 -0.6781384E+00  0.4345339E+00 -0.2536213E+00 -0.8642086E+00  0.8838017E-02
    1  0.4770958E+00 -0.1564287E+00 -0.6768055E+00  0.4790908E+00 -0.1578529E+00 -0.8634549E+00  0.9535342E-02
    1  0.7511959E+00  0.6080363E+00 -0.4089351E+00  0.3875285E+00  0.3203513E+00 -0.8644055E+00  0.3583818E-02
    1  0.8033181E+00  0.5316628E+00 -0.4098525E+00  0.4123188E+00  0.2676943E+00 -0.8708231E+00  0.1226898E-01
    1  0.7395800E+00 -0.1911141E+00 -0.5255903E+00  0.4887342E+00 -0.1266450E+00 -0.8631917E+00  0.1034290E-01
    1  0.8195919E+00 -0.2155068E+00 -0.4768737E+00  0.4861230E+00 -0.1282545E+00 -0.8644276E+00  0.1317593E-01
    1  0.9066008E+00 -0.2492192E+00 -0.4229988E+00  0.4842778E+00 -0.1342899E+00 -0.8645468E+00  0.1651092E-01
    1  0.1278341E+01 -0.1443458E+00 -0.2233127E+00  0.4987977E+00 -0.5636126E-01 -0.8648839E+00  0.8424142E-02
    1  0.5053732E+00  0.5284528E+00 -0.5445610E+00  0.3403622E+00  0.3501704E+00 -0.8726594E+00  0.5843322E-02
    1  0.1346263E+01 -0.2429308E+00 -0.1760645E+00  0.4936212E+00 -0.8904793E-01 -0.8651060E+00  0.9261625E-02
    1  0.1360586E+01 -0.1480189E+00 -0.1756924E+00  0.4986751E+00 -0.5429630E-01 -0.8650868E+00  0.9413360E-02
    1  0.1325534E+01 -0.3350523E+00 -0.1765328E+00  0.4862671E+00 -0.1229446E+00 -0.8651178E+00  0.9223192E-02
    1  0.1300908E+01 -0.4240173E+00 -0.1759592E+00  0.4770738E+00 -0.1555604E+00 -0.8649865E+00  0.8804102E-02
    1  0.1269566E+01 -0.5097953E+00 -0.1760575E+00  0.4656215E+00 -0.1868861E+00 -0.8650261E+00  0.8782268E-02
    1  0.1231057E+01 -0.5923712E+00 -0.1771736E+00  0.4520445E+00 -0.2174763E+00 -0.8650780E+00  0.9081122E-02
    1  0.1187717E+01 -0.6725198E+00 -0.1779122E+00  0.4365481E+00 -0.2471790E+00 -0.8650596E+00  0.9178414E-02
    1  0.1139836E+01 -0.7495517E+00 -0.1783211E+00  0.4191863E+00 -0.2756523E+00 -0.8650426E+00  0.9198458E-02
    1  0.1087340E+01 -0.8230820E+00 -0.1785963E+00  0.4000252E+00 -0.3028079E+00 -0.8650360E+00  0.9219864E-02
    1  0.1030343E+01 -0.8929171E+00 -0.1787820E+00  0.3791500E+00 -0.3285840E+00 -0.8650305E+00  0.9233585E-02
    1  0.9690305E+00 -0.9587972E+00 -0.1789098E+00  0.3566511E+00 -0.3528917E+00 -0.8650246E+00  0.9236315E-02
    1  0.9035929E+00 -0.1020450E+01 -0.1790194E+00  0.3326147E+00 -0.3756373E+00 -0.8650226E+00  0.9241629E-02
    1  0.8342644E+00 -0.1077648E+01 -0.1791206E+00  0.3071324E+00 -0.3967429E+00 -0.8650230E+00  0.9250591E-02
    1  0.7613326E+00 -0.1130176E+01 -0.1792050E+00  0.2803117E+00 -0.4161263E+00 -0.8650227E+00  0.9256208E-02
    1  0.6850865E+00 -0.1177779E+01 -0.1792938E+00  0.2522693E+00 -0.4337006E+00 -0.8650225E+00  0.9264017E-02
    1  0.6058599E+00 -0.1220228E+01 -0.1793967E+00  0.2231237E+00 -0.4493906E+00 -0.8650225E+00  0.9277826E-02
    1  0.5240301E+00 -0.1257384E+01 -0.1794822E+00  0.1930085E+00 -0.4631281E+00 -0.8650202E+00  0.9285092E-02
    1  0.4399475E+00 -0.1289086E+01 -0.1795509E+00  0.1620535E+00 -0.4748482E+00 -0.8650190E+00  0.9289505E-02
    1  0.3539364E+00 -0.1315167E+01 -0.1796273E+00  0.1303846E+00 -0.4844990E+00 -0.8650206E+00  0.9302326E-02
    1  0.2663619E+00 -0.1335523E+01 -0.1797042E+00  0.9812962E-01 -0.4920430E+00 -0.8650227E+00  0.9319384E-02
    1  0.1776080E+00 -0.1350124E+01 -0.1797446E+00  0.6543037E-01 -0.4974473E+00 -0.8650232E+00  0.9326901E-02
    1  0.8803058E-01 -0.1358882E+01 -0.1797591E+00  0.3242720E-01 -0.5006797E+00 -0.8650250E+00  0.9330403E-02
    1 -0.1971545E-02 -0.1361713E+01 -0.1797680E+00 -0.7347391E-03 -0.5017260E+00 -0.8650263E+00  0.9335252E-02
    1 -0.9199707E-01 -0.1358636E+01 -0.1797489E+00 -0.3390723E-01 -0.5005810E+00 -0.8650254E+00  0.9332068E-02
    1 -0.1816609E+00 -0.1349633E+01 -0.1797158E+00 -0.6693704E-01 -0.4972435E+00 -0.8650250E+00  0.9327397E-02
    1 -0.2705570E+00 -0.1334702E+01 -0.1796898E+00 -0.9968593E-01 -0.4917244E+00 -0.8650259E+00  0.9329874E-02
    1 -0.3583107E+00 -0.1313949E+01 -0.1796433E+00 -0.1320101E+00 -0.4840490E+00 -0.8650259E+00  0.9327856E-02
    1 -0.4445455E+00 -0.1287445E+01 -0.1795821E+00 -0.1637637E+00 -0.4742488E+00 -0.8650257E+00  0.9323431E-02
    1 -0.5288627E+00 -0.1255272E+01 -0.1795247E+00 -0.1948087E+00 -0.4623615E+00 -0.8650268E+00  0.9324143E-02
    1 -0.6109092E+00 -0.1217601E+01 -0.1794483E+00 -0.2250095E+00 -0.4484407E+00 -0.8650270E+00  0.9320172E-02
    1 -0.6903248E+00 -0.1174576E+01 -0.1793598E+00 -0.2542286E+00 -0.4325466E+00 -0.8650268E+00  0.9313509E-02
    1 -0.7667324E+00 -0.1126359E+01 -0.1792777E+00 -0.2823357E+00 -0.4147449E+00 -0.8650278E+00  0.9311288E-02
    1 -0.8398110E+00 -0.1073185E+01 -0.1791829E+00 -0.3092088E+00 -0.3951161E+00 -0.8650280E+00  0.9305093E-02
    1 -0.9092335E+00 -0.1015275E+01 -0.1790808E+00 -0.3347241E+00 -0.3737473E+00 -0.8650277E+00  0.9296205E-02
    1 -0.9746647E+00 -0.9528674E+00 -0.1789877E+00 -0.3587680E+00 -0.3507303E+00 -0.8650281E+00  0.9291120E-02
    1 -0.1035830E+01 -0.8862566E+00 -0.1788885E+00 -0.3812347E+00 -0.3261696E+00 -0.8650280E+00  0.9282952E-02
    1 -0.1092454E+01 -0.8157285E+00 -0.1787879E+00 -0.4020223E+00 -0.3001754E+00 -0.8650277E+00  0.9272886E-02
    1 -0.1144260E+01 -0.7415869E+00 -0.1787002E+00 -0.4210389E+00 -0.2728608E+00 -0.8650279E+00  0.9266334E-02
    1 -0.1191034E+01 -0.6641785E+00 -0.1786128E+00 -0.4382013E+00 -0.2443502E+00 -0.8650275E+00  0.9257519E-02
    1 -0.1232565E+01 -0.5838443E+00 -0.1785287E+00 -0.4534327E+00 -0.2147726E+00 -0.8650270E+00  0.9247191E-02
    1 -0.1268649E+01 -0.5009398E+00 -0.1784611E+00 -0.4666666E+00 -0.1842590E+00 -0.8650265E+00  0.9240096E-02
    1 -0.1299134E+01 -0.4158557E+00 -0.1784032E+00 -0.4778478E+00 -0.1529512E+00 -0.8650245E+00  0.9231617E-02
    1 -0.1323910E+01 -0.3289872E+00 -0.1783430E+00 -0.4869247E+00 -0.1209889E+00 -0.8650237E+00  0.9220498E-02
    1 -0.1342872E+01 -0.2406636E+00 -0.1782892E+00 -0.4938592E+00 -0.8849820E-01 -0.8650267E+00  0.9214474E-02
    1 -0.1355898E+01 -0.1512393E+00 -0.1782659E+00 -0.4986273E+00 -0.5560981E-01 -0.8650308E+00  0.9217624E-02
    1 -0.1362948E+01 -0.6114386E-01 -0.1782593E+00 -0.5012136E+00 -0.2247556E-01 -0.8650317E+00  0.9217848E-02
    1 -0.1364016E+01  0.2918007E-01 -0.1782550E+00 -0.5016062E+00  0.1073951E-01 -0.8650295E+00  0.9211253E-02
    1 -0.1359089E+01  0.1193105E+00 -0.1782624E+00 -0.4998014E+00  0.4388376E-01 -0.8650277E+00  0.9205807E-02
    1 -0.1348203E+01  0.2088556E+00 -0.1782813E+00 -0.4958108E+00  0.7681615E-01 -0.8650266E+00  0.9202776E-02
