          80
  0.100000001      0.100000001      0.100000001      0.100000001      0.100000001      0.100000001      0.100000001      0.100000001      0.199999988      0.199999988      0.199999988      0.199999988      0.199999988      0.199999988      0.199999988      0.199999988      0.299999982      0.299999982      0.299999982      0.299999982      0.299999982      0.299999982      0.299999982      0.299999982      0.399999976      0.399999976      0.399999976      0.399999976      0.399999976      0.399999976      0.399999976      0.399999976      0.499999970      0.499999970      0.499999970      0.499999970      0.499999970      0.499999970      0.499999970      0.499999970      0.600000024      0.600000024      0.600000024      0.600000024      0.600000024      0.600000024      0.600000024      0.600000024      0.699999988      0.699999988      0.699999988      0.699999988      0.699999988      0.699999988      0.699999988      0.699999988      0.800000012      0.800000012      0.800000012      0.800000012      0.800000012      0.800000012      0.800000012      0.800000012      0.899999976      0.899999976      0.899999976      0.899999976      0.899999976      0.899999976      0.899999976      0.899999976      0.999999940      0.999999940      0.999999940      0.999999940      0.999999940      0.999999940      0.999999940      0.999999940    
   0.00000000       1.57079637      -1.00000000      -1.00000000      -1.00000000      -1.00000000      -1.00000000      -1.00000000       0.00000000       1.57079637      -1.00000000      -1.00000000      -1.00000000      -1.00000000      -1.00000000      -1.00000000       0.00000000       1.57079637      -1.00000000      -1.00000000      -1.00000000      -1.00000000      -1.00000000      -1.00000000       0.00000000       1.57079637      -1.00000000      -1.00000000      -1.00000000      -1.00000000      -1.00000000      -1.00000000       0.00000000       1.57079637      -1.00000000      -1.00000000      -1.00000000      -1.00000000      -1.00000000      -1.00000000       0.00000000       1.57079637      -1.00000000      -1.00000000      -1.00000000      -1.00000000      -1.00000000      -1.00000000       0.00000000       1.57079637      -1.00000000      -1.00000000      -1.00000000      -1.00000000      -1.00000000      -1.00000000       0.00000000       1.57079637      -1.00000000      -1.00000000      -1.00000000      -1.00000000      -1.00000000      -1.00000000       0.00000000       1.57079637      -1.00000000      -1.00000000      -1.00000000      -1.00000000      -1.00000000      -1.00000000       0.00000000       1.57079637      -1.00000000      -1.00000000      -1.00000000      -1.00000000      -1.00000000      -1.00000000    
           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0
           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0
           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0
  -9.53989252E-02  -8.62371400E-02   1.01487329E-02  -8.61450434E-02  0.501353562       0.00000000      -5.33342659E-02   0.00000000     -0.863597214       0.00000000       9.43895429E-03   0.00000000       9.52813029E-02   0.00000000      -4.04708087E-04   0.00000000     -0.112927176     -0.172372311       1.20139346E-02 -0.172112674      0.501353562       0.00000000      -5.33342659E-02   0.00000000     -0.863597214       0.00000000       9.43895429E-03   0.00000000       9.52813029E-02   0.00000000      -4.04708087E-04   0.00000000     -0.149449468     -0.258150995       1.59006156E-02 -0.257461905      0.501353562       0.00000000      -5.33342659E-02   0.00000000     -0.863597214       0.00000000       9.43895429E-03   0.00000000       9.52813029E-02   0.00000000      -4.04708087E-04   0.00000000     -0.195561513     -0.343268514       2.08091475E-02 -0.341672719      0.501353562       0.00000000      -5.33342659E-02   0.00000000     -0.863597214       0.00000000       9.43895429E-03   0.00000000       9.52813029E-02   0.00000000      -4.04708087E-04   0.00000000     -0.240948021     -0.427552283       2.56430320E-02 -0.424467921      0.501353562       0.00000000      -5.33342659E-02   0.00000000     -0.863597214       0.00000000       9.43895429E-03   0.00000000       9.52813029E-02   0.00000000      -4.04708087E-04   0.00000000     -0.284083813     -0.510800242       3.02411690E-02 -0.505536735      0.501353562       0.00000000      -5.33342659E-02   0.00000000     -0.863597214       0.00000000       9.43895429E-03   0.00000000       9.52813029E-02   0.00000000      -4.04708087E-04   0.00000000     -0.324541062     -0.592799842       3.45595069E-02 -0.584564745      0.501353562       0.00000000      -5.33342659E-02   0.00000000     -0.863597214       0.00000000       9.43895429E-03   0.00000000       9.52813029E-02   0.00000000      -4.04708087E-04   0.00000000     -0.361933827     -0.673326373       3.85588221E-02 -0.661243200      0.501353562       0.00000000      -5.33342659E-02   0.00000000     -0.863597214       0.00000000       9.43895429E-03   0.00000000       9.52813029E-02   0.00000000      -4.04708087E-04   0.00000000     -0.395907819     -0.752156317       4.22035903E-02 -0.735285103      0.501353562       0.00000000      -5.33342659E-02   0.00000000     -0.863597214       0.00000000       9.43895429E-03   0.00000000       9.52813029E-02   0.00000000      -4.04708087E-04   0.00000000     -0.426137745     -0.829056740       4.54617552E-02 -0.806416571      0.501353562       0.00000000      -5.33342659E-02   0.00000000     -0.863597214       0.00000000       9.43895429E-03   0.00000000       9.52813029E-02   0.00000000      -4.04708087E-04   0.00000000    
  -9.53528807E-02  -8.62743855E-02   1.03127919E-02  -8.61669183E-02  0.501160979       0.00000000      -5.42028733E-02   0.00000000     -0.863654852       0.00000000       2.12804079E-02   0.00000000      0.193314791       0.00000000       2.16163695E-04   0.00000000     -0.112839147     -0.172472671       1.22037800E-02 -0.172169685      0.501160979       0.00000000      -5.42028733E-02   0.00000000     -0.863654852       0.00000000       2.12804079E-02   0.00000000      0.193314791       0.00000000       2.16163695E-04   0.00000000     -0.149257898     -0.258404166       1.61421467E-02 -0.257600188      0.501160979       0.00000000      -5.42028733E-02   0.00000000     -0.863654852       0.00000000       2.12804079E-02   0.00000000      0.193314791       0.00000000       2.16163695E-04   0.00000000     -0.195170194     -0.343838483       2.11071242E-02 -0.341977000      0.501160979       0.00000000      -5.42028733E-02   0.00000000     -0.863654852       0.00000000       2.12804079E-02   0.00000000      0.193314791       0.00000000       2.16163695E-04   0.00000000     -0.240236223     -0.428639591       2.59809159E-02 -0.425042421      0.501160979       0.00000000      -5.42028733E-02   0.00000000     -0.863654852       0.00000000       2.12804079E-02   0.00000000      0.193314791       0.00000000       2.16163695E-04   0.00000000     -0.282901376     -0.512644112       3.05962730E-02 -0.506507337      0.501160979       0.00000000      -5.42028733E-02   0.00000000     -0.863654852       0.00000000       2.12804079E-02   0.00000000      0.193314791       0.00000000       2.16163695E-04   0.00000000     -0.322705746     -0.595675886       3.49048488E-02 -0.586078048      0.501160979       0.00000000      -5.42028733E-02   0.00000000     -0.863654852       0.00000000       2.12804079E-02   0.00000000      0.193314791       0.00000000       2.16163695E-04   0.00000000     -0.359231830     -0.677542567       3.88634056E-02 -0.663466096      0.501160979       0.00000000      -5.42028733E-02   0.00000000     -0.863654852       0.00000000       2.12804079E-02   0.00000000      0.193314791       0.00000000       2.16163695E-04   0.00000000     -0.392092913     -0.758046448       4.24326099E-02 -0.738402724      0.501160979       0.00000000      -5.42028733E-02   0.00000000     -0.863654852       0.00000000       2.12804079E-02   0.00000000      0.193314791       0.00000000       2.16163695E-04   0.00000000     -0.420929343     -0.836970389       4.55766134E-02 -0.810626328      0.501160979       0.00000000      -5.42028733E-02   0.00000000     -0.863654852       0.00000000       2.12804079E-02   0.00000000      0.193314791       0.00000000       2.16163695E-04   0.00000000    
  -9.44037959E-02  -8.66137519E-02   9.50799044E-03  -8.64916667E-02  0.496230125       0.00000000      -4.99777906E-02   0.00000000     -0.866751313       0.00000000       2.93355007E-02   0.00000000      0.296651602       0.00000000      -3.10163945E-04   0.00000000     -0.111676961     -0.173175767       1.12480968E-02 -0.172831625      0.496230125       0.00000000      -4.99777906E-02   0.00000000     -0.866751313       0.00000000       2.93355007E-02   0.00000000      0.296651602       0.00000000      -3.10163945E-04   0.00000000     -0.147633106     -0.259555638       1.48706483E-02 -0.258642584      0.496230125       0.00000000      -4.99777906E-02   0.00000000     -0.866751313       0.00000000       2.93355007E-02   0.00000000      0.296651602       0.00000000      -3.10163945E-04   0.00000000     -0.192881495     -0.345592856       1.94307324E-02 -0.343479335      0.496230125       0.00000000      -4.99777906E-02   0.00000000     -0.866751313       0.00000000       2.93355007E-02   0.00000000      0.296651602       0.00000000      -3.10163945E-04   0.00000000     -0.237151012     -0.431185812       2.38950029E-02 -0.427102894      0.496230125       0.00000000      -4.99777906E-02   0.00000000     -0.866751313       0.00000000       2.93355007E-02   0.00000000      0.296651602       0.00000000      -3.10163945E-04   0.00000000     -0.278866738     -0.516206980       2.81064529E-02 -0.509244323      0.496230125       0.00000000      -4.99777906E-02   0.00000000     -0.866751313       0.00000000       2.93355007E-02   0.00000000      0.296651602       0.00000000      -3.10163945E-04   0.00000000     -0.317535847     -0.600514114       3.20176110E-02 -0.589629948      0.496230125       0.00000000      -4.99777906E-02   0.00000000     -0.866751313       0.00000000       2.93355007E-02   0.00000000      0.296651602       0.00000000      -3.10163945E-04   0.00000000     -0.352706730     -0.683943629       3.55857797E-02 -0.667990327      0.496230125       0.00000000      -4.99777906E-02   0.00000000     -0.866751313       0.00000000       2.93355007E-02   0.00000000      0.296651602       0.00000000      -3.10163945E-04   0.00000000     -0.383957148     -0.766319513       3.87718678E-02 -0.744072616      0.496230125       0.00000000      -4.99777906E-02   0.00000000     -0.866751313       0.00000000       2.93355007E-02   0.00000000      0.296651602       0.00000000      -3.10163945E-04   0.00000000     -0.410891801     -0.847440183       4.15401012E-02 -0.817630708      0.496230125       0.00000000      -4.99777906E-02   0.00000000     -0.866751313       0.00000000       2.93355007E-02   0.00000000      0.296651602       0.00000000      -3.10163945E-04   0.00000000    
  -9.50998440E-02  -8.64585191E-02   8.65708292E-03  -8.63194615E-02  0.499934196       0.00000000      -4.55094986E-02   0.00000000     -0.864866853       0.00000000       3.55622023E-02   0.00000000      0.392832428       0.00000000      -1.14288181E-04   0.00000000     -0.112469472     -0.172892556       1.02384556E-02 -0.172500581      0.499934196       0.00000000      -4.55094986E-02   0.00000000     -0.864866853       0.00000000       3.55622023E-02   0.00000000      0.392832428       0.00000000      -1.14288181E-04   0.00000000     -0.148611397     -0.259239107       1.35291256E-02 -0.258199275      0.499934196       0.00000000      -4.55094986E-02   0.00000000     -0.864866853       0.00000000       3.55622023E-02   0.00000000      0.392832428       0.00000000      -1.14288181E-04   0.00000000     -0.194028601     -0.345415980       1.76652595E-02 -0.343009293      0.499934196       0.00000000      -4.55094986E-02   0.00000000     -0.864866853       0.00000000       3.55622023E-02   0.00000000      0.392832428       0.00000000      -1.14288181E-04   0.00000000     -0.238345429     -0.431360036       2.17034258E-02 -0.426711828      0.499934196       0.00000000      -4.55094986E-02   0.00000000     -0.864866853       0.00000000       3.55622023E-02   0.00000000      0.392832428       0.00000000      -1.14288181E-04   0.00000000     -0.279944777     -0.516984820       2.54980549E-02 -0.509060442      0.499934196       0.00000000      -4.55094986E-02   0.00000000     -0.864866853       0.00000000       3.55622023E-02   0.00000000      0.392832428       0.00000000      -1.14288181E-04   0.00000000     -0.318296760     -0.602187037       2.90032066E-02 -0.589803457      0.499934196       0.00000000      -4.55094986E-02   0.00000000     -0.864866853       0.00000000       3.55622023E-02   0.00000000      0.392832428       0.00000000      -1.14288181E-04   0.00000000     -0.352911264     -0.686836600       3.21773253E-02 -0.668692887      0.499934196       0.00000000      -4.55094986E-02   0.00000000     -0.864866853       0.00000000       3.55622023E-02   0.00000000      0.392832428       0.00000000      -1.14288181E-04   0.00000000     -0.383324564     -0.770781636       3.49819735E-02 -0.745493174      0.499934196       0.00000000      -4.55094986E-02   0.00000000     -0.864866853       0.00000000       3.55622023E-02   0.00000000      0.392832428       0.00000000      -1.14288181E-04   0.00000000     -0.409099758     -0.853840411       3.73819470E-02 -0.819976568      0.499934196       0.00000000      -4.55094986E-02   0.00000000     -0.864866853       0.00000000       3.55622023E-02   0.00000000      0.392832428       0.00000000      -1.14288181E-04   0.00000000    
  -9.54630524E-02  -8.63775089E-02   8.68033618E-03  -8.62219483E-02  0.501890838       0.00000000      -4.56365943E-02   0.00000000     -0.863726139       0.00000000       4.50420454E-02   0.00000000      0.491311967       0.00000000       2.13477761E-04   0.00000000     -0.112866864     -0.172757700       1.02626523E-02 -0.172319248      0.501890838       0.00000000      -4.56365943E-02   0.00000000     -0.863726139       0.00000000       4.50420454E-02   0.00000000      0.491311967       0.00000000       2.13477761E-04   0.00000000     -0.149064064     -0.259144694       1.35537013E-02 -0.257981658      0.501890838       0.00000000      -4.56365943E-02   0.00000000     -0.863726139       0.00000000       4.50420454E-02   0.00000000      0.491311967       0.00000000       2.13477761E-04   0.00000000     -0.194482520     -0.345534116       1.76834892E-02 -0.342842758      0.501890838       0.00000000      -4.56365943E-02   0.00000000     -0.863726139       0.00000000       4.50420454E-02   0.00000000      0.491311967       0.00000000       2.13477761E-04   0.00000000     -0.238676444     -0.431901664       2.17031930E-02 -0.426704735      0.501890838       0.00000000      -4.56365943E-02   0.00000000     -0.863726139       0.00000000       4.50420454E-02   0.00000000      0.491311967       0.00000000       2.13477761E-04   0.00000000     -0.279989392     -0.518200934       2.54639164E-02 -0.509343445      0.501890838       0.00000000      -4.56365943E-02   0.00000000     -0.863726139       0.00000000       4.50420454E-02   0.00000000      0.491311967       0.00000000       2.13477761E-04   0.00000000     -0.317853808     -0.604368329       2.89165955E-02 -0.590531647      0.501890838       0.00000000      -4.56365943E-02   0.00000000     -0.863726139       0.00000000       4.50420454E-02   0.00000000      0.491311967       0.00000000       2.13477761E-04   0.00000000     -0.351738334     -0.690305352       3.20164114E-02 -0.670041859      0.501890838       0.00000000      -4.56365943E-02   0.00000000     -0.863726139       0.00000000       4.50420454E-02   0.00000000      0.491311967       0.00000000       2.13477761E-04   0.00000000     -0.381135643     -0.775885165       3.47216725E-02 -0.747657716      0.501890838       0.00000000      -4.56365943E-02   0.00000000     -0.863726139       0.00000000       4.50420454E-02   0.00000000      0.491311967       0.00000000       2.13477761E-04   0.00000000     -0.405563414     -0.860944450       3.69939469E-02 -0.823170662      0.501890838       0.00000000      -4.56365943E-02   0.00000000     -0.863726139       0.00000000       4.50420454E-02   0.00000000      0.491311967       0.00000000       2.13477761E-04   0.00000000    
  -9.59185734E-02  -8.62521827E-02   9.30383615E-03  -8.60793740E-02  0.504332960       0.00000000      -4.89216596E-02   0.00000000     -0.862122297       0.00000000       6.04208484E-02   0.00000000      0.593921542       0.00000000       1.64314732E-03   0.00000000     -0.113373183     -0.172535837       1.09950202E-02 -0.172048792      0.504332960       0.00000000      -4.89216596E-02   0.00000000     -0.862122297       0.00000000       6.04208484E-02   0.00000000      0.593921542       0.00000000       1.64314732E-03   0.00000000     -0.149660021     -0.258926243       1.45102134E-02 -0.257634491      0.504332960       0.00000000      -4.89216596E-02   0.00000000     -0.862122297       0.00000000       6.04208484E-02   0.00000000      0.593921542       0.00000000       1.64314732E-03   0.00000000     -0.195121765     -0.345501661       1.89113673E-02 -0.342512757      0.504332960       0.00000000      -4.89216596E-02   0.00000000     -0.862122297       0.00000000       6.04208484E-02   0.00000000      0.593921542       0.00000000       1.64314732E-03   0.00000000     -0.239231229     -0.432278901       2.31773965E-02 -0.426508695      0.504332960       0.00000000      -4.89216596E-02   0.00000000     -0.862122297       0.00000000       6.04208484E-02   0.00000000      0.593921542       0.00000000       1.64314732E-03   0.00000000     -0.280289352     -0.519254804       2.71444768E-02 -0.509422779      0.504332960       0.00000000      -4.89216596E-02   0.00000000     -0.862122297       0.00000000       6.04208484E-02   0.00000000      0.593921542       0.00000000       1.64314732E-03   0.00000000     -0.317686617     -0.606405854       3.07555944E-02 -0.591052175      0.504332960       0.00000000      -4.89216596E-02   0.00000000     -0.862122297       0.00000000       6.04208484E-02   0.00000000      0.593921542       0.00000000       1.64314732E-03   0.00000000     -0.350847632     -0.693669856       3.39583270E-02 -0.671194494      0.504332960       0.00000000      -4.89216596E-02   0.00000000     -0.862122297       0.00000000       6.04208484E-02   0.00000000      0.593921542       0.00000000       1.64314732E-03   0.00000000     -0.379215688     -0.780945539       3.67034152E-02 -0.749654233      0.504332960       0.00000000      -4.89216596E-02   0.00000000     -0.862122297       0.00000000       6.04208484E-02   0.00000000      0.593921542       0.00000000       1.64314732E-03   0.00000000     -0.402256668     -0.868088067       3.89451310E-02 -0.826243043      0.504332960       0.00000000      -4.89216596E-02   0.00000000     -0.862122297       0.00000000       6.04208484E-02   0.00000000      0.593921542       0.00000000       1.64314732E-03   0.00000000    
  -3.06138694E-02  -8.61113593E-02  -9.13988203E-02  -8.62725377E-02  0.160990328       0.00000000      0.480644912       0.00000000     -0.862010777       0.00000000     -0.714474320       0.00000000      0.238779470       0.00000000      -2.96190381E-04   0.00000000      -3.61679718E-02 -0.172148243     -0.107978806     -0.172602475      0.160990328       0.00000000      0.480644912       0.00000000     -0.862010777       0.00000000     -0.714474320       0.00000000      0.238779470       0.00000000      -2.96190381E-04   0.00000000      -4.77070399E-02 -0.257924795     -0.142421737     -0.259129286      0.160990328       0.00000000      0.480644912       0.00000000     -0.862010777       0.00000000     -0.714474320       0.00000000      0.238779470       0.00000000      -2.96190381E-04   0.00000000      -6.21312447E-02 -0.343219876     -0.185462430     -0.346005887      0.160990328       0.00000000      0.480644912       0.00000000     -0.862010777       0.00000000     -0.714474320       0.00000000      0.238779470       0.00000000      -2.96190381E-04   0.00000000      -7.60699585E-02 -0.427910358     -0.227020189     -0.433286667      0.160990328       0.00000000      0.480644912       0.00000000     -0.862010777       0.00000000     -0.714474320       0.00000000      0.238779470       0.00000000      -2.96190381E-04   0.00000000      -8.89721662E-02 -0.511852860     -0.265422851     -0.521008670      0.160990328       0.00000000      0.480644912       0.00000000     -0.862010777       0.00000000     -0.714474320       0.00000000      0.238779470       0.00000000      -2.96190381E-04   0.00000000     -0.100636505     -0.594898641     -0.300030559     -0.609186351      0.160990328       0.00000000      0.480644912       0.00000000     -0.862010777       0.00000000     -0.714474320       0.00000000      0.238779470       0.00000000      -2.96190381E-04   0.00000000     -0.110875383     -0.676894307     -0.330231905     -0.697790742      0.160990328       0.00000000      0.480644912       0.00000000     -0.862010777       0.00000000     -0.714474320       0.00000000      0.238779470       0.00000000      -2.96190381E-04   0.00000000     -0.119510047     -0.757686913     -0.355429024     -0.786747992      0.160990328       0.00000000      0.480644912       0.00000000     -0.862010777       0.00000000     -0.714474320       0.00000000      0.238779470       0.00000000      -2.96190381E-04   0.00000000     -0.126371190     -0.837120593     -0.375039399     -0.875930429      0.160990328       0.00000000      0.480644912       0.00000000     -0.862010777       0.00000000     -0.714474320       0.00000000      0.238779470       0.00000000      -2.96190381E-04   0.00000000    
  -9.52372402E-02  -8.66604671E-02   3.91290337E-03  -8.64383206E-02  0.500918090       0.00000000      -2.05793660E-02   0.00000000     -0.865249991       0.00000000       3.59297059E-02   0.00000000      0.903240621       0.00000000      -6.82204962E-04   0.00000000     -0.112453632     -0.173430786       4.62113041E-03 -0.172804847      0.500918090       0.00000000      -2.05793660E-02   0.00000000     -0.865249991       0.00000000       3.59297059E-02   0.00000000      0.903240621       0.00000000      -6.82204962E-04   0.00000000     -0.148188353     -0.260579914       6.09171204E-03 -0.258920491      0.500918090       0.00000000      -2.05793660E-02   0.00000000     -0.865249991       0.00000000       3.59297059E-02   0.00000000      0.903240621       0.00000000      -6.82204962E-04   0.00000000     -0.192712530     -0.348410636       7.92648178E-03 -0.344573826      0.500918090       0.00000000      -2.05793660E-02   0.00000000     -0.865249991       0.00000000       3.59297059E-02   0.00000000      0.903240621       0.00000000      -6.82204962E-04   0.00000000     -0.235461205     -0.437049598       9.69314110E-03 -0.429649264      0.500918090       0.00000000      -2.05793660E-02   0.00000000     -0.865249991       0.00000000       3.59297059E-02   0.00000000      0.903240621       0.00000000      -6.82204962E-04   0.00000000     -0.274623603     -0.526608467       1.13197016E-02 -0.514014244      0.500918090       0.00000000      -2.05793660E-02   0.00000000     -0.865249991       0.00000000       3.59297059E-02   0.00000000      0.903240621       0.00000000      -6.82204962E-04   0.00000000     -0.309456080     -0.617171586       1.27787907E-02 -0.597534895      0.500918090       0.00000000      -2.05793660E-02   0.00000000     -0.865249991       0.00000000       3.59297059E-02   0.00000000      0.903240621       0.00000000      -6.82204962E-04   0.00000000     -0.339234442     -0.708761752       1.40446387E-02 -0.680072725      0.500918090       0.00000000      -2.05793660E-02   0.00000000     -0.865249991       0.00000000       3.59297059E-02   0.00000000      0.903240621       0.00000000      -6.82204962E-04   0.00000000     -0.363241702     -0.801344216       1.50926095E-02 -0.761498094      0.500918090       0.00000000      -2.05793660E-02   0.00000000     -0.865249991       0.00000000       3.59297059E-02   0.00000000      0.903240621       0.00000000      -6.82204962E-04   0.00000000     -0.380766153     -0.894805670       1.58990901E-02 -0.841678917      0.500918090       0.00000000      -2.05793660E-02   0.00000000     -0.865249991       0.00000000       3.59297059E-02   0.00000000      0.903240621       0.00000000      -6.82204962E-04   0.00000000    
  -9.52347368E-02  -8.66914690E-02   3.69388983E-03  -8.64541382E-02  0.500953317       0.00000000      -1.94300599E-02   0.00000000     -0.865256190       0.00000000       3.82720865E-02   0.00000000      0.997877479       0.00000000      -2.49970704E-04   0.00000000     -0.112417646     -0.173517674       4.36073029E-03 -0.172848985      0.500953317       0.00000000      -1.94300599E-02   0.00000000     -0.865256190       0.00000000       3.82720865E-02   0.00000000      0.997877479       0.00000000      -2.49970704E-04   0.00000000     -0.148066014     -0.260809362       5.74452383E-03 -0.259036869      0.500953317       0.00000000      -1.94300599E-02   0.00000000     -0.865256190       0.00000000       3.82720865E-02   0.00000000      0.997877479       0.00000000      -2.49970704E-04   0.00000000     -0.192409664     -0.348940462       7.46732345E-03 -0.344842881      0.500953317       0.00000000      -1.94300599E-02   0.00000000     -0.865256190       0.00000000       3.82720865E-02   0.00000000      0.997877479       0.00000000      -2.49970704E-04   0.00000000     -0.234849662     -0.438073158       9.11945943E-03 -0.430171818      0.500953317       0.00000000      -1.94300599E-02   0.00000000     -0.865256190       0.00000000       3.82720865E-02   0.00000000      0.997877479       0.00000000      -2.49970704E-04   0.00000000     -0.273536205     -0.528355479       1.06313145E-02 -0.514913142      0.500953317       0.00000000      -1.94300599E-02   0.00000000     -0.865256190       0.00000000       3.82720865E-02   0.00000000      0.997877479       0.00000000      -2.49970704E-04   0.00000000     -0.307680905     -0.619905651       1.19752660E-02 -0.598955750      0.500953317       0.00000000      -1.94300599E-02   0.00000000     -0.865256190       0.00000000       3.82720865E-02   0.00000000      0.997877479       0.00000000      -2.49970704E-04   0.00000000     -0.336509645     -0.712774575       1.31251281E-02 -0.682184279      0.500953317       0.00000000      -1.94300599E-02   0.00000000     -0.865256190       0.00000000       3.82720865E-02   0.00000000      0.997877479       0.00000000      -2.49970704E-04   0.00000000     -0.359249085     -0.806946397       1.40556656E-02 -0.764490306      0.500953317       0.00000000      -1.94300599E-02   0.00000000     -0.865256190       0.00000000       3.82720865E-02   0.00000000      0.997877479       0.00000000      -2.49970704E-04   0.00000000     -0.375125319     -0.902317822       1.47425039E-02 -0.845762312      0.500953317       0.00000000      -1.94300599E-02   0.00000000     -0.865256190       0.00000000       3.82720865E-02   0.00000000      0.997877479       0.00000000      -2.49970704E-04   0.00000000    
  -9.52308476E-02  -8.67235735E-02   3.48632503E-03  -8.64705071E-02  0.500982940       0.00000000      -1.83403529E-02   0.00000000     -0.865262806       0.00000000       3.99762727E-02   0.00000000       1.09582889       0.00000000      -8.14292580E-05   0.00000000     -0.112378791     -0.173607707       4.11426323E-03 -0.172894761      0.500982940       0.00000000      -1.83403529E-02   0.00000000     -0.865262806       0.00000000       3.99762727E-02   0.00000000       1.09582889       0.00000000      -8.14292580E-05   0.00000000     -0.147937015     -0.261046827       5.41662239E-03 -0.259157270      0.500982940       0.00000000      -1.83403529E-02   0.00000000     -0.865262806       0.00000000       3.99762727E-02   0.00000000       1.09582889       0.00000000      -8.14292580E-05   0.00000000     -0.192092538     -0.349488974       7.03498395E-03 -0.345121592      0.500982940       0.00000000      -1.83403529E-02   0.00000000     -0.865262806       0.00000000       3.99762727E-02   0.00000000       1.09582889       0.00000000      -8.14292580E-05   0.00000000     -0.234210163     -0.439132452       8.58136173E-03 -0.430713177      0.500982940       0.00000000      -1.83403529E-02   0.00000000     -0.865262806       0.00000000       3.99762727E-02   0.00000000       1.09582889       0.00000000      -8.14292580E-05   0.00000000     -0.272399098     -0.530163467       9.98863485E-03 -0.515845060      0.500982940       0.00000000      -1.83403529E-02   0.00000000     -0.865262806       0.00000000       3.99762727E-02   0.00000000       1.09582889       0.00000000      -8.14292580E-05   0.00000000     -0.305822581     -0.622734487       1.12291593E-02 -0.600429773      0.500982940       0.00000000      -1.83403529E-02   0.00000000     -0.865262806       0.00000000       3.99762727E-02   0.00000000       1.09582889       0.00000000      -8.14292580E-05   0.00000000     -0.333652586     -0.716925681       1.22765647E-02 -0.684376776      0.500982940       0.00000000      -1.83403529E-02   0.00000000     -0.865262806       0.00000000       3.99762727E-02   0.00000000       1.09582889       0.00000000      -8.14292580E-05   0.00000000     -0.355053604     -0.812738121       1.31051857E-02 -0.767598331      0.500982940       0.00000000      -1.83403529E-02   0.00000000     -0.865262806       0.00000000       3.99762727E-02   0.00000000       1.09582889       0.00000000      -8.14292580E-05   0.00000000     -0.369184673     -0.910079658       1.36901103E-02 -0.850007832      0.500982940       0.00000000      -1.83403529E-02   0.00000000     -0.865262806       0.00000000       3.99762727E-02   0.00000000       1.09582889       0.00000000      -8.14292580E-05   0.00000000    
